Precision,Recall,F1 Score,Test Precision,Test Recall,Test F1,Number of examples,Margin,Clauses,Specificity,Accumulation,Max_included_literals
0.7392955154583988,0.10921127610328812,0.1808909032890458,0.7283558009202701,0.11258567912915642,0.18375857942459878,625,500,15,11.25,5,3
0.7728082785749276,0.14326544080718562,0.2406833815849956,0.6652339516350761,0.12433855321903912,0.2092001989814193,625,500,15,11.25,5,11
0.6409993109554025,0.12787308558350685,0.2107877432958582,0.5679084225873559,0.0652852404902891,0.11624412751883867,625,500,15,11.25,5,19
0.849668950830258,0.35032626167610365,0.4890146739457031,0.6660941637570177,0.2166218694071702,0.3147875369051564,625,500,15,11.25,27,3
0.8029896837635424,0.23671051756308692,0.3602337020218869,0.5100119059911601,0.09884167055723134,0.1644305498299267,625,500,15,11.25,27,11
0.7572441851807703,0.2992506790988379,,0.4736388137623839,0.14926952277663236,,625,500,15,11.25,27,19
0.8250078451721528,0.4695158581575704,0.5968789984422807,0.6162264444975402,0.2655826615371636,0.3677196720369347,625,500,15,11.25,49,3
0.814115796020485,0.3483185401588826,0.4736298043754444,0.383278729611865,0.12900631877630478,,625,500,15,11.25,49,11
0.5547714956808164,0.17033554786385202,,0.5062005334193312,0.13803645122544256,,625,500,15,11.25,49,19
0.5377758542595209,0.05055800299417752,0.09219268719723539,0.4601073717734447,0.018801936285355737,0.036055465893226474,625,500,15,20.0,5,3
0.7279592492865036,0.07904460482669949,0.1395719690504847,0.5242598854344546,0.06015111934910658,0.10591391681397179,625,500,15,20.0,5,11
0.7581353549121829,0.12480184691383052,0.20023142015607096,0.4061335885040356,0.14792848875928993,0.21006545693016837,625,500,15,20.0,5,19
0.9305537160728053,0.3224167494937679,0.46355564815499334,0.6198384181814863,0.08166610435639773,0.14262562354481728,625,500,15,20.0,27,3
0.755644788421394,0.18394609700675701,0.2926324335773553,0.4877157471702553,0.0561956606315929,0.10057957077083314,625,500,15,20.0,27,11
0.8643919739704795,0.35167951387296964,0.49564774556684177,0.6710218791174625,0.18300582652240402,0.2823628340136282,625,500,15,20.0,27,19
0.9287614641507094,0.49231379643469314,0.6252532456155524,0.7122948389223166,0.20309286506684485,0.30826945917720505,625,500,15,20.0,49,3
0.8929877204896076,0.27667649173866365,0.4137975473297185,0.4329315348381332,0.06485434840535922,0.1124310293845336,625,500,15,20.0,49,11
0.8992604873001171,0.2917470198206973,0.43384141892171946,0.7133660741717652,0.05354098073257915,0.09711647056206543,625,500,15,20.0,49,19
0.7469770036204092,0.4852006476436037,0.5871330250669046,0.720769649943658,0.4738847713223637,0.5707916103654466,625,500,57,2.5,5,3
0.7602000319462008,0.4933520491694086,0.5951104356720193,0.7453406074853365,0.48518668940220055,0.5846422315057859,625,500,57,2.5,5,11
0.7167501477927577,0.45623418722322095,0.5559786120224393,0.7168846121482034,0.45155059471937437,0.5526105008431542,625,500,57,2.5,5,19
0.6671461467619989,0.4898388593373754,0.5646298583684639,0.5942095356654954,0.40339237543275863,0.4804895052430178,625,500,57,2.5,27,3
0.6252862040936064,0.5347155206229895,0.5763467452318364,0.5706540097924228,0.46810469509723734,0.5141608304141408,625,500,57,2.5,27,11
0.6226470301195633,0.5244012502400007,0.5692507826586037,0.5524500473883481,0.39651956158921686,0.46136827887541826,625,500,57,2.5,27,19
0.6114013892014056,0.4797161406472886,0.5369344421814866,0.49897492056181264,0.3344022628390622,0.39997200764420365,625,500,57,2.5,49,3
0.641947188443241,0.5172320786510484,0.5724132468523315,0.544099341004393,0.36493515343413113,0.4357725368850664,625,500,57,2.5,49,11
0.6292880559896832,0.49593459504619264,0.554134894513012,0.5428576427532191,0.3766625913163878,0.4443146679562165,625,500,57,2.5,49,19
0.723054788903038,0.17082334127513343,0.2746558743133079,0.688040491236126,0.15103874332179734,0.24483997119170844,625,500,57,11.25,5,3
0.6242541607837107,0.158548431940815,0.24754745448927248,0.6156790526993294,0.15123713807047243,0.23681321395496366,625,500,57,11.25,5,11
0.6301549322632592,0.18568186072012297,0.28380103651916083,0.6069443127449584,0.16260783140598586,0.25302919637238824,625,500,57,11.25,5,19
0.7557073530414242,0.2837105679430913,0.4117086371802419,0.5902975765593734,0.17326526249215524,0.2673687889967751,625,500,57,11.25,27,3
0.8346551945565786,0.30510182082331894,0.4438071910711642,0.5961488153393835,0.13860568366886533,0.22401896414050945,625,500,57,11.25,27,11
0.8414215618036163,0.2844494322443268,0.4245285106746391,0.6004108122744996,0.18553533702196504,0.2819997955473915,625,500,57,11.25,27,19
0.8641442952345811,0.43838183791805146,0.5811507787073893,0.6328208920493936,0.3111690462713823,0.41615874668226627,625,500,57,11.25,49,3
0.8507093643455412,0.38712055362840947,0.5310472720439282,0.6957994091479456,0.1843341531542367,0.2907066777754324,625,500,57,11.25,49,11
0.7836196374262332,0.2785399370265454,0.39863804559941907,0.4623644555158099,0.14651096227019228,0.2135331031185437,625,500,57,11.25,49,19
0.6597086258194934,0.08468361212380128,0.1486745704754964,0.6141134606456196,0.05955155670282513,0.10604648961002923,625,500,57,20.0,5,3
0.8089439621416754,0.19213378761650504,0.30896932488930595,0.7590364367582244,0.17103370088233072,0.27775859062567926,625,500,57,20.0,5,11
0.8359727481863796,0.19119118500642382,0.30527305204344357,0.6771416660390431,0.17387344969309826,0.27387538559179536,625,500,57,20.0,5,19
0.8239460700800204,0.26770531087759436,0.4016412685981749,0.6204493681971048,0.13650588214412607,0.22271461043051302,625,500,57,20.0,27,3
0.8569404027269601,0.24754971138985885,0.37737880743084323,0.5920103541856719,0.12930157794457886,0.20764499067402992,625,500,57,20.0,27,11
0.8942468916948251,0.25150826950413147,0.38800176612489684,0.7299556011647428,0.17289172724613106,0.2731023435156241,625,500,57,20.0,27,19
0.8658863176338607,0.35702896132667206,0.5032321898330179,0.6053858016051047,0.2173040363976377,0.31821415554124344,625,500,57,20.0,49,3
0.9033609310715682,0.349373504295255,0.4997613149919254,0.7824712222202436,0.13882345367482965,0.23537039677882998,625,500,57,20.0,49,11
0.9008887949158972,0.2907196886848087,0.43162478738763194,0.6331571863508731,0.10593742971211739,0.18106522293447125,625,500,57,20.0,49,19
0.7508016539467739,0.44592470691941294,0.5574154949991662,0.748620494075076,0.4421584837300477,0.5540911190417471,625,500,99,2.5,5,3
0.7430807939946394,0.4637715004581331,0.5702953084253003,0.723155746497573,0.4558124478989274,0.558489951388271,625,500,99,2.5,5,11
0.7940908027137429,0.5616168195748622,0.6545562394286506,0.7700121116978246,0.5512722683541279,0.6394249974229158,625,500,99,2.5,5,19
0.6219714765452093,0.46118363594820605,0.5293587243201398,0.5404532046327339,0.35949885997010167,0.43126640890136714,625,500,99,2.5,27,3
0.6259514411882507,0.5102917932587462,0.5615375859337587,0.5472472743927255,0.4185613846580937,0.47382445033344084,625,500,99,2.5,27,11
0.5860035776744922,0.4619830456187905,0.5156913610417697,0.5243243952989757,0.3809280182040139,0.4403992766533467,625,500,99,2.5,27,19
0.604364175485166,0.48806933994355933,0.5394588693624996,0.4758108292499152,0.3354284864214481,0.3930365469132949,625,500,99,2.5,49,3
0.6096561382141309,0.4765371162775942,0.5343281039968518,0.4667443767922281,0.33025047967958765,0.3866181317830891,625,500,99,2.5,49,11
0.6168554780318802,0.5274333596459617,0.5683632839327095,0.512772179055635,0.39247729865029796,0.44448140346473847,625,500,99,2.5,49,19
0.5734569621858454,0.1472357050689611,0.2305557080010381,0.5858021222851996,0.12764333566807162,0.2050534511157391,625,500,99,11.25,5,3
0.6146878302294513,0.14880768761208107,0.23891748569889487,0.6132343822172341,0.12775258136721873,0.21074633966936346,625,500,99,11.25,5,11
0.6323719720537246,0.19122589303265727,0.29235410693330594,0.640998669415541,0.17590389625399033,0.2745664978650416,625,500,99,11.25,5,19
0.6915062565580065,0.2493472680680542,0.36521786377806525,0.5699368801538169,0.1813760380810958,0.2745854007830824,625,500,99,11.25,27,3
0.8187088245964591,0.3441206160266217,0.48298198801958014,0.6919745846724709,0.2412166615175895,0.3555566498929728,625,500,99,11.25,27,11
0.7680053739384713,0.2564565094635349,0.3812428940997179,0.6159859535379,0.1427320610499152,0.22932946407105256,625,500,99,11.25,27,19
0.7793372554914731,0.36399974761392606,0.49546214616571516,0.6275223272259723,0.24717251921206126,0.3543861264654933,625,500,99,11.25,49,3
0.7976504339194738,0.27102706038856655,0.40174710055096396,0.5176386914165865,0.13257311492630353,0.21062157894121014,625,500,99,11.25,49,11
0.8594755783155634,0.31646795744278894,0.459058242520239,0.6604445128376853,0.16914746697960895,0.26576055500056084,625,500,99,11.25,49,19
0.665369014737223,0.07623883348986303,0.13492145767507785,0.5690566654223117,0.05746908765459342,0.1028239374864314,625,500,99,20.0,5,3
0.723727584842678,0.12958985683003957,0.2182562744109078,0.6751960780119842,0.11647295416274096,0.19775748739678692,625,500,99,20.0,5,11
0.7147594997650168,0.09309600126645425,0.1636231931627893,0.6687396900456284,0.08333031968889937,0.1461454279884,625,500,99,20.0,5,19
0.804124794321989,0.2639307209429978,0.396897338583692,0.6165486927350169,0.14919110445534853,0.2397325358121761,625,500,99,20.0,27,3
0.8684087061546834,0.24705166819510652,0.381513678765976,0.6874425871674277,0.16447068026077882,0.26421927696190217,625,500,99,20.0,27,11
0.8497518697997021,0.22074755453310801,0.34719045364865303,0.6384863134723249,0.13684670833836818,0.221649546782178,625,500,99,20.0,27,19
0.8253370394479412,0.3641683249342378,0.5048001425203484,0.6679545720582418,0.22061346889341385,0.3303970740210117,625,500,99,20.0,49,3
0.9092572420938455,0.3100464603573136,0.46143445723024373,0.7052302526883587,0.1239034460889852,0.21060207428374883,625,500,99,20.0,49,11
0.8816968750780383,0.23637214914651208,0.3682570886260313,0.5773500655987918,0.0879067638403174,0.15148321255615976,625,500,99,20.0,49,19
0.7608656644314593,0.6141521835502635,0.6729948565523598,0.7338978622216938,0.5956174275002319,0.650352029538605,1000,50,15,2.5,5,3
0.7829091098122649,0.6152230217259004,0.6776370716449164,0.7607013750342212,0.5934283948270928,0.6530298256406724,1000,50,15,2.5,5,11
0.7289528242299196,0.5313036986063566,0.6074614199058372,0.7223280377673412,0.5403360924711561,0.6130612986939682,1000,50,15,2.5,5,19
0.7086046578656308,0.5947940215226978,0.6462083691225272,0.6613969615998285,0.512747138790644,0.5772952566998976,1000,50,15,2.5,27,3
0.6482246461102178,0.391846605731141,0.4858110103607444,0.4770837691449224,0.24214338518279666,0.3179454971120842,1000,50,15,2.5,27,11
0.6670195957976041,0.43937190446228985,0.5232548837033612,0.6376969806431881,0.35099086074886476,0.4466214863093631,1000,50,15,2.5,27,19
0.7997892971487552,0.6135028652232052,0.6934905012621357,0.6659616245993198,0.45877692682783805,0.5425892701531669,1000,50,15,2.5,49,3
0.6985735443867936,0.49729170545337475,0.5801266892407134,0.47252636623074085,0.30722253891258805,0.37197782535002055,1000,50,15,2.5,49,11
0.7036045882395956,0.5903987510970279,0.6419309639506907,0.5424114276285457,0.4408561870454848,0.4858224731304277,1000,50,15,2.5,49,19
0.5115745104520115,0.18272235991089092,0.24769490556174434,0.6781434641089427,0.1796907624588204,0.2582652394765422,1000,50,15,11.25,5,3
0.6318575815532809,0.15562499157634127,0.2485741644031015,0.5626360330349001,0.13129221803497163,0.2115039710537208,1000,50,15,11.25,5,11
0.5257846973282997,0.1038055583406235,0.16843564303817923,0.6287700859431226,0.08875111925552338,0.15034412436982994,1000,50,15,11.25,5,19
0.8333855681633003,0.4205103499396055,0.5578547535547039,0.6728604147976736,0.24998406192005537,0.3625740139214932,1000,50,15,11.25,27,3
0.766567826996648,0.35993370597545715,0.4891662274225606,0.6123173297843609,0.2778747496881667,0.38070627557060704,1000,50,15,11.25,27,11
0.8158026230960229,0.3658990325736426,0.500929788603574,0.5715612513128756,0.2545859658562452,0.3432582490815835,1000,50,15,11.25,27,19
0.8171973858971654,0.40016618886029076,0.5293727971070351,0.4545731076748444,0.23056361151295157,0.300246803291167,1000,50,15,11.25,49,3
0.7718316052146,0.3818085801775719,,0.606326492882311,0.18968332516799433,,1000,50,15,11.25,49,11
0.8443277477898156,0.3003576627856669,0.43309629639591646,0.6241783241142826,0.17135490268190387,0.2610736003940279,1000,50,15,11.25,49,19
0.6886710687752688,0.1648967504122302,0.24457429141489015,0.614747344932458,0.17833766178485314,0.2533727940086814,1000,50,15,20.0,5,3
0.6834884330420148,0.17543967103270788,0.2682782063852136,0.8424349450372055,0.14809120321082356,0.24142822773450223,1000,50,15,20.0,5,11
0.6452465758537683,0.23842565320554393,0.3411352109982846,0.7403963508875578,0.22740652036142875,0.3365274021105017,1000,50,15,20.0,5,19
0.929017046492558,0.29215905727116404,0.442886571846087,0.8828570232122595,0.2148867272171813,0.3443390592320409,1000,50,15,20.0,27,3
0.7754557534761903,0.2214345366549959,0.3380869552684832,0.37115008137657346,0.10110382569970017,,1000,50,15,20.0,27,11
0.8785999064524707,0.38178820283614845,0.5280978046350481,0.7269223092252144,0.26458139498154765,0.38282572429354106,1000,50,15,20.0,27,19
0.9268573815439783,0.45651557955124444,0.5984683321539077,0.7362522667638189,0.3052123916571995,0.42068001819330264,1000,50,15,20.0,49,3
0.8778277170458555,0.3205787990793457,0.46844430457533587,0.6942343901075018,0.21309543250726729,0.32385947662646236,1000,50,15,20.0,49,11
0.8378489281107497,0.2433489065470913,0.37465138759579164,0.45099628842185896,0.09396835926559338,0.15465297653692472,1000,50,15,20.0,49,19
0.800722408406699,0.570029764217391,0.6651228195935972,0.788339920923249,0.561050278308865,0.6546723149846317,1000,50,57,2.5,5,3
0.8008180605559718,0.6420014628486912,0.7120107925933374,0.7946786903867085,0.6387418923537092,0.7076486133626542,1000,50,57,2.5,5,11
0.8095032440269985,0.6117284180433521,0.6950886964314944,0.7804106805596928,0.6012179974246432,0.6777963667526172,1000,50,57,2.5,5,19
0.697539752070131,0.5066711536684175,0.586628236651291,0.6238070940288186,0.42521583032955407,0.5051839018641362,1000,50,57,2.5,27,3
0.6397921012087087,0.4562166249143157,0.5320458011388525,0.5591452330398021,0.35784276719941877,0.43571350752523624,1000,50,57,2.5,27,11
0.6446113598199732,0.41609006452119784,0.5054677647544779,0.582602283987738,0.33842216263276065,0.42778611692950785,1000,50,57,2.5,27,19
0.6444739510537152,0.4585309945025538,0.535419467429012,0.5099361461991456,0.32335414212083535,0.39550183472633266,1000,50,57,2.5,49,3
0.683590346249667,0.4849061502478271,0.5665802204281711,0.569332302798011,0.3471921514896177,0.43118865644580817,1000,50,57,2.5,49,11
0.6816239145009308,0.4970492650473766,0.5740054170172076,0.5632781290740264,0.35521506379744633,0.4349127703073446,1000,50,57,2.5,49,19
0.5636756507589377,0.14424908726396346,0.22540569985915226,0.5506511968968483,0.13288961740939353,0.20945973509089907,1000,50,57,11.25,5,3
0.6010935126284284,0.18975991097291137,0.28042301695525834,0.6190643520439598,0.17701714106431052,0.26534466650999033,1000,50,57,11.25,5,11
0.6115857823292999,0.23914111861659093,0.3403919676981466,0.6292115922888383,0.2318640367361165,0.3371647747022473,1000,50,57,11.25,5,19
0.7530364831435812,0.2884259815509323,0.4159061658341642,0.5571341564346226,0.18774820457710018,0.28013948741293293,1000,50,57,11.25,27,3
0.7575140394169243,0.31207988632195954,0.44140011204985014,0.6368144282529571,0.22960309595465828,0.3370895946350695,1000,50,57,11.25,27,11
0.7806824577275315,0.27987477684684287,0.4117241096813871,0.5748971076885311,0.14968356779920508,0.2372569115779579,1000,50,57,11.25,27,19
0.8269995570647535,0.4030229226535308,0.541000942284213,0.6105853269057068,0.2361998848446725,0.3404636385944901,1000,50,57,11.25,49,3
0.7898938410196585,0.31719107803171503,0.45180237568893866,0.5362830189697304,0.170628052259185,0.2580885747907293,1000,50,57,11.25,49,11
0.7536839079023877,0.23245438791974699,0.353097831365553,0.44861484039795274,0.10743700083684958,0.17236540951674129,1000,50,57,11.25,49,19
0.4929347503417478,0.07349060135667337,0.12714298853226647,0.6149365811654424,0.06787284823441968,0.12140222450863179,1000,50,57,20.0,5,3
0.6967892520602007,0.1402776311067811,0.23192430077068726,0.6637064262348399,0.13059146891148288,0.21584260143520473,1000,50,57,20.0,5,11
0.6444925756589982,0.16232952888984462,0.25844195665535036,0.6539170374193705,0.14947109814151294,0.2424466803680371,1000,50,57,20.0,5,19
0.8002243134253203,0.23758454203976287,0.3648300222404041,0.6728812461223863,0.1544799277246063,0.2502371128186907,1000,50,57,20.0,27,3
0.8255660051408147,0.212859965092507,0.3341182688798122,0.5237708825960591,0.10165539093798585,0.16970364640264923,1000,50,57,20.0,27,11
0.7490941636394709,0.15808678057499945,0.2559500164114757,0.5521534839134811,0.09349084652641518,0.15709868239211577,1000,50,57,20.0,27,19
0.7915467062414698,0.2878266392210477,0.41891383403258226,0.5318116821593935,0.16429080098956572,0.24947318569904767,1000,50,57,20.0,49,3
0.8458077406785228,0.25672391928324545,0.39283203868258404,0.6061710234507758,0.1517170237554932,0.24188620560119034,1000,50,57,20.0,49,11
0.9230500277557586,0.279118667034329,0.427128764476487,0.7595555576292257,0.13003735816381295,0.2217639791007458,1000,50,57,20.0,49,19
0.7433939913329225,0.4748928591271394,0.578696248640395,0.751261236850358,0.46409349140411593,0.5728124780884069,1000,50,99,2.5,5,3
0.7516268716436598,0.5168253157174448,0.6114539953751948,0.7561085417341528,0.5133408992000345,0.6105037478537316,1000,50,99,2.5,5,11
0.7771603383512656,0.5810219377089113,0.6640626257624063,0.7588055031655404,0.5715007537147062,0.6510802898938873,1000,50,99,2.5,5,19
0.6249203970877264,0.4273664773589763,0.5074388782137181,0.5723895072334216,0.34312593002772457,0.4288262710054392,1000,50,99,2.5,27,3
0.6141092362031847,0.4335150696256626,0.5081710392840283,0.5542770173473247,0.35008805000138166,0.4290523733121082,1000,50,99,2.5,27,11
0.5981808401636733,0.4281485594220797,0.4985105130649607,0.5490750095722267,0.34898969263635155,0.4260281389492787,1000,50,99,2.5,27,19
0.6515920751203061,0.5148712033079105,0.5750815692549632,0.5738960439848425,0.38590712901652535,0.461322905677642,1000,50,99,2.5,49,3
0.62866620799883,0.4835681382206267,0.5465561496857844,0.5317521358354909,0.36133901810748514,0.43017853195306655,1000,50,99,2.5,49,11
0.6421060738023515,0.47310634013037683,0.5447284497283755,0.532973279383783,0.3444890364838884,0.4183449271901978,1000,50,99,2.5,49,19
0.6041551359129603,0.19667928801294704,0.2954961129890139,0.6421503637312476,0.18582485888237238,0.28730363655614277,1000,50,99,11.25,5,3
0.6825822116813233,0.1825358146893173,0.2860150931094647,0.6885156838442246,0.1721561416266951,0.27300221645697753,1000,50,99,11.25,5,11
0.5728614532448496,0.1860170042347187,0.27993912070220667,0.6265008723198605,0.17513016593408473,0.27248394244783053,1000,50,99,11.25,5,19
0.6888772927873352,0.2019078642811485,0.3102636306761303,0.5415560834986941,0.11902485103614463,0.1938036301656407,1000,50,99,11.25,27,3
0.6983596826444307,0.21469583182371832,0.32772257777269914,0.5261625933345329,0.13431323879876522,0.21363128592028457,1000,50,99,11.25,27,11
0.7064159324578011,0.2170724012009968,0.3319215147933936,0.5678086688362737,0.1574849823634323,0.2463203343652336,1000,50,99,11.25,27,19
0.7082354534275065,0.2994000347554888,0.4206048148347449,0.5405896287440574,0.1839398469066855,0.2738905323255316,1000,50,99,11.25,49,3
0.7977477602034875,0.30939087946107996,0.44533705581686517,0.591536706430655,0.1735309247870599,0.26810336888165237,1000,50,99,11.25,49,11
0.759643438105391,0.3186608786152458,0.44830091085615725,0.5473095681581616,0.15026938470686999,0.23511233478186117,1000,50,99,11.25,49,19
0.6605285004433533,0.13506947069038103,0.22277057691417668,0.6943517653133463,0.12860117237724103,0.2151626375667074,1000,50,99,20.0,5,3
0.6330106535820287,0.0776124327518919,0.1363501977131634,0.5679632236339036,0.06000931477301725,0.10667520050285605,1000,50,99,20.0,5,11
0.6715103565174848,0.13621755317995096,0.22541724474849073,0.658777046960953,0.13262509535621156,0.2197131528726346,1000,50,99,20.0,5,19
0.782067467683585,0.2150139672004328,0.33680950275983773,0.596993295769775,0.12228628994381854,0.2027197290110909,1000,50,99,20.0,27,3
0.7933745466171968,0.2140712604167612,0.3366792511540656,0.5605835534073008,0.13278371920381202,0.21446425280898104,1000,50,99,20.0,27,11
0.74529043126743,0.15983532175526302,0.2620678084731536,0.5027571976370367,0.08723456128107798,0.14838005859051853,1000,50,99,20.0,27,19
0.8258576701274432,0.3058276485620295,0.44604716200276096,0.5870292871185957,0.18563195966781,0.28150983056908696,1000,50,99,20.0,49,3
0.7712433609943109,0.22974010416411675,0.35287095795806805,0.5988988299898877,0.12405691066170238,0.2047540642767168,1000,50,99,20.0,49,11
0.7350967610657319,0.17971489470304988,0.2867340910206722,0.5816608535568247,0.07292716387033839,0.12869959962118732,1000,50,99,20.0,49,19
0.7096572712349548,0.4583238912834549,0.5506719060977564,0.6926504722562133,0.4553805244899644,0.5423815311766571,1000,275,15,2.5,5,3
0.802934628008811,0.6286672485259346,0.7032887545556918,0.7934178228032439,0.6300280514830073,0.7005978588507031,1000,275,15,2.5,5,11
0.8216081311984776,0.7000451873153203,0.7555440137576159,0.8197972744403852,0.6925152110377657,0.7502681813288522,1000,275,15,2.5,5,19
0.6339268328588034,0.5651104670428956,0.596137160207708,0.5782190638078151,0.4654972654141332,0.5137754652924733,1000,275,15,2.5,27,3
0.7242817917012565,0.5885299954063501,0.6485000537802459,0.6515760375010144,0.4602041561177538,0.5384094509708942,1000,275,15,2.5,27,11
0.6759009597038864,0.49372648365302235,0.5698397717165338,0.6304315386007129,0.4426154948657729,0.5197257683725589,1000,275,15,2.5,27,19
0.6433364453696456,0.38744857461224025,0.4805555287851275,0.5092141554791726,0.26308860906693005,0.34399530028582637,1000,275,15,2.5,49,3
0.6166363815837075,0.3755679220345734,0.4645185641485432,0.36248043650571465,0.1579644973133255,0.21586489580665474,1000,275,15,2.5,49,11
0.6026713886386493,0.5267558711608294,0.5612056155349311,0.45738877744631234,0.3326036966527999,0.38407266181412586,1000,275,15,2.5,49,19
0.7404151026616398,0.20063627481620475,0.30986572828123243,0.6869218642782328,0.2023712164654995,0.3035959826050958,1000,275,15,11.25,5,3
0.7169142491036049,0.2994695809026437,0.40632836040331066,0.7190140922840705,0.32570474534508326,0.4328446789407925,1000,275,15,11.25,5,11
0.7133506697164032,0.1756591482798027,0.2807460400212255,0.6076635653273263,0.15071659627381734,0.2400719140318733,1000,275,15,11.25,5,19
0.846905500753629,0.43444138636789115,0.5731055014764291,0.688585769504215,0.2844484851598516,0.401294315567906,1000,275,15,11.25,27,3
0.7087992250122026,0.21959599526126572,0.33167759134476243,0.468572238514763,0.13295988841032183,0.20659626884681706,1000,275,15,11.25,27,11
0.8523919753190387,0.28707839926988155,0.42797473771316985,0.6017041756770769,0.13197012889835372,0.21573164657738475,1000,275,15,11.25,27,19
0.7493853809917183,0.37122017693174764,0.4823582605694353,0.3695830129190311,0.1318954075289671,0.19223314822812085,1000,275,15,11.25,49,3
0.663563036014568,0.19076138876609514,0.29086890472604837,0.44330661986867165,0.04946341338662888,0.08766168673785174,1000,275,15,11.25,49,11
0.8538096467567861,0.503079293835686,0.6226145621039064,0.6603060312235057,0.4397040159028471,,1000,275,15,11.25,49,19
0.5799621808682974,0.1034223922671997,0.17337610246239243,0.6072727309904044,0.08238570488529363,0.137498189914359,1000,275,15,20.0,5,3
0.7723605150839855,0.09472565295744606,0.16427689027258763,0.7168307235379521,0.10565478914873667,0.1712086814024283,1000,275,15,20.0,5,11
0.8505294882974769,0.17517739204050334,0.29004155812301785,0.7560133082856147,0.15534166014664036,0.2525393741834081,1000,275,15,20.0,5,19
0.7706235108481194,0.1690645938572265,0.2742319499044415,0.5470000344486341,0.13220730168343767,0.2117952035189562,1000,275,15,20.0,27,3
0.8668225592748915,0.18083656704378134,0.2968330339257759,0.5853125418840004,0.08825827911644496,0.15166785106236436,1000,275,15,20.0,27,11
0.9420023025019372,0.3411533808694026,0.486780593699436,0.8069385487490538,0.2165352191763514,0.3273438603325748,1000,275,15,20.0,27,19
0.9099850310128491,0.3483527289742792,0.5019314491531476,0.5524241421833307,0.1583840894894465,0.2445640497574786,1000,275,15,20.0,49,3
0.9343096418593558,0.38272319556547973,0.5403156939844102,0.7246889191355707,0.12142444767907867,0.20676116445664097,1000,275,15,20.0,49,11
0.6836060520003711,0.14759403739496682,,0.33756636441241983,0.03110481268026483,,1000,275,15,20.0,49,19
0.7561538938274747,0.4894854580289649,0.5932758349554236,0.720170381854159,0.4784499251177609,0.5740252500802492,1000,275,57,2.5,5,3
0.6961591128232767,0.4004457195581047,0.5062105190167544,0.679463922352483,0.3940977337639999,0.4966499812355336,1000,275,57,2.5,5,11
0.7047307927572569,0.3728428046089569,0.48641275412939683,0.6853414983938726,0.36735419588519314,0.47687234228908687,1000,275,57,2.5,5,19
0.6394369217951539,0.5259457616522386,0.5769014869054264,0.5663538712763242,0.4100386862989261,0.47534195010306796,1000,275,57,2.5,27,3
0.5999330118192389,0.45750304095228694,0.5180973041467564,0.5258844555640445,0.3533118180054963,0.42142064370873095,1000,275,57,2.5,27,11
0.6200908934372136,0.49833725185177274,0.5517871588331409,0.5830931644531838,0.4031886530450475,0.4755507870513579,1000,275,57,2.5,27,19
0.6761860152848099,0.5184199388942021,0.5863818280164312,0.5645478141321673,0.3743744072071901,0.4495319800850408,1000,275,57,2.5,49,3
0.6424144027558782,0.48253859032528384,0.5509061643367666,0.5409377029186981,0.36271220197715776,0.4341165636145945,1000,275,57,2.5,49,11
0.6208850511721112,0.5051087602955066,0.5566444260941887,0.5382398361782977,0.3760151864005069,0.4424803814046232,1000,275,57,2.5,49,19
0.6762513168297196,0.24712981419691502,0.35985051306896276,0.66173206122293,0.24727693846034712,0.3581815384403381,1000,275,57,11.25,5,3
0.6160613953240129,0.1595647767924062,0.25065077228474875,0.5837693334755052,0.1487014122163002,0.23260760058047822,1000,275,57,11.25,5,11
0.5503789546925827,0.12771996849241088,0.20162525435241047,0.5569097234088476,0.11396641948049768,0.18423995246305044,1000,275,57,11.25,5,19
0.7930575516043575,0.34054084184678374,0.4763790496448159,0.6045042435442901,0.22537952100239345,0.3279705925270387,1000,275,57,11.25,27,3
0.7723763016900196,0.31170600863513703,0.4428696623852522,0.5127986428740235,0.1867013846981047,0.2693734668500896,1000,275,57,11.25,27,11
0.7361166798780979,0.24917874285662361,0.3712715349666755,0.5450319725048374,0.16641252596078407,0.25457140638013037,1000,275,57,11.25,27,19
0.7856430658221298,0.4195290751802482,0.5457627524645958,0.6490959274737179,0.3059862956861395,0.41552122507410655,1000,275,57,11.25,49,3
0.7596304480979104,0.2764056872354442,0.40167589233094686,0.4164219146201166,0.1206249977936553,0.18639815692800407,1000,275,57,11.25,49,11
0.8147204049547415,0.3260422814244215,0.46334811809977283,0.6077041406197169,0.18723711976549468,0.2842205578611748,1000,275,57,11.25,49,19
0.6120426164094328,0.12980729035336191,0.21100887874999516,0.5698944852465421,0.1092562140769857,0.17985572851267312,1000,275,57,20.0,5,3
0.7615769351314549,0.16595751463947253,0.271571344285867,0.6621909146128718,0.1479058613571305,0.24034040266687418,1000,275,57,20.0,5,11
0.634916253203386,0.07988248820895329,0.1407039932196782,0.5368839242330451,0.0703493450821821,0.12334967607434605,1000,275,57,20.0,5,19
0.7721372054617607,0.23660773824938006,0.3594673749237302,0.5935745980650557,0.1558180900499456,0.2450265452770812,1000,275,57,20.0,27,3
0.8162766543754951,0.1725129838529626,0.2817382347916164,0.5487842080493033,0.07987488629200906,0.13795428617043323,1000,275,57,20.0,27,11
0.8469488548835133,0.318215420827979,0.4607355637605402,0.6243872436815208,0.1949157953966332,0.29345071451859445,1000,275,57,20.0,27,19
0.8229780942792941,0.3471890566182653,0.48796881111734264,0.6300645776813694,0.21403776447398723,0.3191627244832439,1000,275,57,20.0,49,3
